#      omega [at.u.] real pol. elem. 1 1 imag pol. elem. 1 1
    -0.43771100E+001    -0.79498046E+000    -0.61277124E-002
    -0.43695108E+001    -0.79528643E+000    -0.62819187E-002
    -0.43619117E+001    -0.79506329E+000    -0.65348303E-002
    -0.43543125E+001    -0.79430333E+000    -0.68323579E-002
    -0.43467134E+001    -0.79291439E+000    -0.71675336E-002
    -0.43391142E+001    -0.79077309E+000    -0.75047074E-002
    -0.43315151E+001    -0.78771392E+000    -0.78485128E-002
    -0.43239159E+001    -0.78347116E+000    -0.81828074E-002
    -0.43163168E+001    -0.77771040E+000    -0.84600602E-002
    -0.43087176E+001    -0.76996678E+000    -0.86275278E-002
    -0.43011185E+001    -0.75954510E+000    -0.85990244E-002
    -0.42935193E+001    -0.74538926E+000    -0.81783951E-002
    -0.42859202E+001    -0.72588513E+000    -0.70357646E-002
    -0.42783210E+001    -0.69829142E+000    -0.44715381E-002
    -0.42707219E+001    -0.65779522E+000     0.11134010E-002
    -0.42631227E+001    -0.59515738E+000     0.13678647E-001
    -0.42555236E+001    -0.49065064E+000     0.44782986E-001
    -0.42479244E+001    -0.29683289E+000     0.13621975E+000
    -0.42403253E+001     0.11563665E+000     0.48998431E+000
    -0.42327261E+001    -0.23791416E+001     0.37116698E+001
    -0.42251270E+001    -0.18066557E+001     0.50695481E+000
    -0.42175278E+001    -0.15881662E+001     0.23309128E+000
    -0.42099287E+001    -0.15017175E+001     0.10593930E+000
    -0.42023295E+001    -0.15118247E+001    -0.21082456E-001
    -0.41947304E+001    -0.14996628E+001    -0.43804576E+000
